Station,Lat,Lon,Year,Thefts
Durrus,51.6205,-9.524,2014,6
Edenderry,53.3368,-7.0608,2014,123
Edgeworthstown,53.6956,-7.606,2014,47
Elphin,53.8458,-8.1925,2014,4
Emly,52.4651,-8.3542,2014,5
Emyvale,54.3394,-6.9576,2014,25
Enfield,53.4151,-6.8339,2014,25
Ennis,52.8469,-8.9811,2014,461
Enniscorthy,52.5007,-6.5707,2014,247
Enniscrone,54.2138,-9.0885,2014,31
Enniskerry,53.1913,-6.1695,2014,75
Ennistymon,52.9374,-9.2885,2014,46
Eyrecourt,53.1994,-8.1324,2014,9
Farranfore,52.1714,-9.5497,2014,7
Ferbane,53.2708,-7.8276,2014,19
Fermoy,52.1385,-8.2742,2014,101
Ferns,52.591,-6.4978,2014,34
Ferrybank,52.2675,-7.1011,2014,73
Fethard,52.4664,-7.6944,2014,15
Finglas,53.3896,-6.3068,2014,989
Fitzgibbon Street,53.3577,-6.2554,2014,864
Foxford,53.9833,-9.1084,2014,15
Foynes,52.6097,-9.1037,2014,33
Frenchpark,53.8692,-8.4056,2014,11
Freshford,52.7324,-7.3944,2014,10
Gaillimh,53.2713,-9.0583,2014,1188
Garristown,53.5671,-6.3839,2014,32
Glanmire,51.9184,-8.3968,2014,112
Glantaine,52.1047,-8.7488,2014,18
Glasson,53.4717,-7.8635,2014,17
Gleann na Muaidhe,54.2408,-9.6788,2014,1
Glenamaddy,53.6074,-8.5602,2014,12
Glenbeigh,52.0571,-9.9371,2014,1
Glengarriff,51.7506,-9.5507,2014,6
Glenmore,52.3538,-7.028,2014,19
Glin,52.5696,-9.2845,2014,11
Glynn,52.3728,-6.5829,2014,11
Gob an Choire,53.9337,-9.9185,2014,1
Golden,52.4968,-7.9847,2014,14
Goresbridge,52.63,-6.9944,2014,25
Gorey,52.675,-6.2973,2014,234
Gort,53.0674,-8.8182,2014,59
Graiguenamanagh,52.5425,-6.9568,2014,23
Granard,53.7786,-7.4942,2014,39
Grange,54.3934,-8.5207,2014,21
Greystones,53.148,-6.0632,2014,371
Gurranabraher,51.9034,-8.4966,2014,203
Gurteen,53.993,-8.5158,2014,11
Hackballscross,54.0316,-6.5242,2014,17
Hacketstown,52.8643,-6.557,2014,5
Headford,53.4703,-9.0983,2014,30
Henry Street,52.6617,-8.6316,2014,1622
Holycross,52.6426,-7.8729,2014,7
Hospital Co Limerick,52.4752,-8.4325,2014,22
Howth,53.3873,-6.069,2014,274
Indreabhan,53.2406,-9.4296,2014,3
Innishannon,51.7644,-8.6554,2014,12
Irishtown,53.3382,-6.2233,2014,565
Kanturk,52.1759,-8.9126,2014,39
Keadue,54.0506,-8.1373,2014,9
Kealkil,51.755,-9.3753,2014,1
Keel,53.9754,-10.0822,2014,1
Kells Ceanannus Mor,53.7284,-6.8812,2014,164
Kenagh,53.622,-7.8151,2014,13
Kenmare,51.8785,-9.5816,2014,28
Kerrykeel,55.1371,-7.6663,2014,12
Kevin Street,53.339,-6.2702,2014,1151
Kilbeggan,53.3685,-7.4992,2014,46
Kilbrittain,51.6735,-8.6901,2014,5
Kilcock,53.4038,-6.6725,2014,122
Kilconnell,53.3314,-8.4017,2014,4
Kilcormac,53.1762,-7.7288,2014,26
Kilcullen,53.1291,-6.7466,2014,81
Kildare,53.156000000000006,-6.9073,2014,164
Kildorrery,52.2454,-8.4296,2014,13
Kildysart,52.6746,-9.1058,2014,5
Kilkee,52.6824,-9.6447,2014,21
Kilkelly,53.8734,-8.8434,2014,12
Kilkenny,52.6524,-7.2597,2014,823
Kill Co Waterford,52.1773,-7.3351,2014,10
Killala,54.2141,-9.2205,2014,17
Killaloe,52.8067,-8.4437,2014,55
Killarney,52.0624,-9.5124,2014,272
Killeagh,51.9398,-7.995,2014,17
Killenaule,52.5685,-7.6728,2014,29
Killeshandra,54.0118,-7.5259,2014,7
Killimor,53.1659,-8.2942,2014,13
Killorglin,52.1065,-9.7871,2014,53
Killucan,53.5147,-7.1397,2014,12
Kilmacow,52.3146,-7.1748,2014,9
Kilmacrennan,55.0295,-7.7785,2014,14
Kilmacthomas,52.2062,-7.4213,2014,19
Kilmaine,53.5826,-9.1238,2014,7
Kilmainham,53.3419,-6.3043,2014,909
Kilmallock,52.3984,-8.5758,2014,49
Kilmeaden,52.2462,-7.245,2014,19
Kilmoganny,52.4609,-7.3293,2014,9
Kilmore Quay,52.1787,-6.5837,2014,33
Kilnaleck,53.8585,-7.3179,2014,18
Kilrickle,53.2302,-8.4524,2014,4
Kilrush,52.6411,-9.4811,2014,50
Kilsheelan,52.3615,-7.5798,2014,6
Kiltimagh,53.8461,-9.0058,2014,18
Kiltormer,53.2376,-8.2713,2014,1
Kilworth,52.1763,-8.2496,2014,7
Kingscourt,53.9043,-6.8068,2014,26
Kinlough,54.4458,-8.287,2014,12
Kinnegad,53.4559,-7.1028,2014,48
Kinnitty,53.0984,-7.7221,2014,7
Kinsale,51.7063,-8.5255,2014,79
Kinvara,53.1405,-8.9397,2014,8
Knock,53.7954,-8.9188,2014,8
Knocknagoshel,52.3307,-9.3853,2014,2
Lanesboro,53.67100000000001,-7.9853,2014,17
Laytown,53.6892,-6.244,2014,372
Leach Seoirse,53.3571,-8.9313,2014,32
Leamybrien,52.1693,-7.5216,2014,14
Leitir Mor,53.2943,-9.6551,2014,2
Leixlip,53.3674,-6.4982,2014,190
Letterfrack,53.5542,-9.9477,2014,7
Letterkenny,54.9547,-7.7364,2014,429
Lifford,54.8328,-7.4803,2014,20
Liscarroll,52.2596,-8.8063,2014,7
Lisdoonvarna,53.0286,-9.2897,2014,14
Lismore,52.1367,-7.9355,2014,19
Lissycasey,52.7461,-9.1544,2014,8
Listowel,52.4471,-9.4839,2014,109
Littleton,52.6407,-7.7349,2014,24
Lixnaw,52.4041,-9.6166,2014,7
Longford,53.7325,-7.8014,2014,224
Longwood,53.4546,-6.9270000000000005,2014,21
Lorrha,53.0937,-8.1221,2014,6
Loughrea,53.1974,-8.5699,2014,71
Louisburgh,53.7646,-9.8076,2014,4
Louth,53.9524,-6.5379,2014,33
Lucan,53.3561,-6.4507,2014,655
Lusk,53.5234,-6.1673,2014,412
Macroom,51.9063,-8.964,2014,60
Maigh Cuilinn,53.3383,-9.1812,2014,11
Malahide,53.4512,-6.1519,2014,318
Mallow,52.1388,-8.6459,2014,192
Manorhamilton,54.3044,-8.1785,2014,46
Mayfield,51.9097,-8.429,2014,165
Maynooth,53.3808,-6.5927,2014,336
Mayorstone Park,52.6737,-8.6448,2014,550
Midleton,51.9167,-8.1735,2014,128
Milford Co Cork,52.3425,-8.8564,2014,15
Milford,55.086999999999996,-7.6982,2014,5
Millstreet Co. Cork,52.0601,-9.0615,2014,35
Milltown,53.6116,-8.8975,2014,7
Miltown Malbay,52.8575,-9.4006,2014,15
Mitchelstown,52.2636,-8.2706,2014,74
Moate,53.3957,-7.7345,2014,22
Mohill,53.9208,-7.8681,2014,22
Monaghan,54.2514,-6.9675,2014,186
Monasterevin,53.1382,-7.0547,2014,106
Moneygall,52.8813,-7.9534,2014,8
Monivea,53.373999999999995,-8.7023,2014,3
Mooncoin,52.292,-7.2516,2014,19
Mountbellew,53.4712,-8.5001,2014,16
Mountcharles,54.6459,-8.1957,2014,2
Mountjoy,53.3605,-6.2668,2014,891
Mountmellick,53.1188,-7.3351,2014,81
Mountrath,52.9982,-7.4781,2014,57
Moville,55.1916,-7.0286,2014,12
Moylough,53.4877,-8.567,2014,9
Moyne,52.7343,-7.7141,2014,6
Muff,55.0686,-7.2688,2014,25
Muine Bheag,52.7013,-6.9574,2014,49
Mullagh,53.8111,-6.9432,2014,13
Mullinahone,52.5102,-7.5056,2014,14
Mullinavat,52.3664,-7.1721,2014,10
Mullingar,53.5257,-7.346,2014,457
Multyfarnham,53.6242,-7.3923,2014,23
Murroe,52.6497,-8.3992,2014,18
Myshall,52.6875,-6.7784,2014,20
Na Cealla Beaga,54.6366,-8.4444,2014,7
Na Gleannta,54.7955,-8.281,2014,15
Naas,53.2107,-6.666,2014,636
Navan,53.6545,-6.6904,2014,757
Nenagh,52.8643,-8.1996,2014,173
New Ross,52.3876,-6.9508,2014,134
Newbridge,53.1814,-6.7955,2014,373
Newcastle West,52.4537,-9.0624,2014,131
Newmarket,52.2146,-8.997,2014,36
Newmarket on Fergus,52.7632,-8.8991,2014,24
Newport Co Mayo,53.8902,-9.5467,2014,12
Newport Co Tipperary,52.7107,-8.4063,2014,44
Newtowncunningham,54.9976,-7.5078,2014,18
Newtownmountkennedy,53.0969,-6.1094,2014,83
Nobber,53.821000000000005,-6.7466,2014,30
Oldcastle,53.7693,-7.1619,2014,47
Omeath,54.0865,-6.2563,2014,17
Oola,52.53,-8.2597,2014,8
Oughterard,53.4274,-9.3245,2014,12
Oulart,52.5033,-6.3913,2014,26
Oylegate,52.4241,-6.5296,2014,26
Pallasgreen,52.5687,-8.3382,2014,25
Pallaskenry,52.6405,-8.8665,2014,42
Partry,53.6987,-9.2796,2014,9
Passage East,52.2392,-6.9728,2014,13
Passage West,51.8652,-8.3317,2014,51
Patrickswell,52.5958,-8.7129,2014,44
Pearse Street,53.3457,-6.2563,2014,5952
Pettigo,54.5482,-7.8349,2014,7
Piltown,52.3498,-7.3255,2014,17
Portarlington,53.1592,-7.1878,2014,165
Portlaoise,53.0317,-7.3031,2014,632
Portlaw,52.2863,-7.3176,2014,10
Portmagee,51.8852,-10.3618,2014,1
Portroe,52.8819,-8.3537,2014,8
Portumna,53.09,-8.2204,2014,32
Raheny,53.379,-6.178,2014,317
Ramelton,55.0367,-7.6507,2014,6
Raphoe,54.8744,-7.5944,2014,10
Rathangan,53.2221,-6.9975,2014,65
Rathcoole,53.2818,-6.4647,2014,361
Rathcormac Co Cork,52.0761,-8.2843,2014,25
Rathdowney,52.8567,-7.5978,2014,32
Rathdrum,52.931000000000004,-6.2265,2014,81
Rathfarnham,53.2974,-6.2881,2014,875
Rathgormack,52.3075,-7.5038,2014,12
Rathkeale,52.5234,-8.939,2014,17
Rathmines,53.3213,-6.267,2014,769
Rathmore Co Kerry,52.0843,-9.2142,2014,19
Rathmullen,55.0958,-7.5326,2014,5
Rathvilly,52.8804,-6.6954,2014,8
Rhode,53.3511,-7.1948,2014,16
Riverstown,54.1296,-8.4,2014,11
Robertstown,53.2702,-6.8164,2014,57
Rochfortbridge,53.4133,-7.3018,2014,24
Rockcorry,54.1202,-7.0094,2014,11
Ronanstown,53.3379,-6.406000000000001,2014,889
Roosky,53.8329,-7.9228,2014,8
Ros Muc,53.3864,-9.6099,2014,4
Roscommon,53.6298,-8.1936,2014,102
Roscrea,52.9562,-7.7988,2014,63
Rosscarbery,51.5776,-9.0315,2014,14
Rosses Point,54.3054,-8.5465,2014,8
Rosslare Harbour,52.2487,-6.3341,2014,23
Rosslare Strand,52.2696,-6.3848,2014,37
Roundwood,53.063,-6.2247,2014,89
Roxboro Road,52.6508,-8.615,2014,959
Santry,53.3897,-6.2516,2014,957
Scariff,52.9068,-8.5348,2014,44
Schull,51.5287,-9.5414,2014,23
Scotstown,54.2803,-7.0636,2014,3
Shankill,53.2335,-6.121,2014,354
Shannon,52.7079,-8.8772,2014,106
Shercock,53.9922,-6.9008,2014,9
Shevry,52.6869,-8.0471,2014,2
Shillelagh,52.7546,-6.5375,2014,16
Shinrone,52.9847,-7.9341,2014,8
Shrule,53.5199,-9.0876,2014,6
Sixmilebridge,52.7401,-8.7779,2014,35
Skerries,53.5796,-6.107,2014,108
Skibbereen,51.5486,-9.2641,2014,39
Skreen,54.2446,-8.7204,2014,5
Slane,53.7097,-6.5475,2014,33
Sligo,54.2693,-8.4713,2014,386
Smear,53.8606,-7.6017,2014,8
Sneem,51.8389,-9.904,2014,8
Sraith Salach,53.4653,-9.7214,2014,1
Stoneyford,52.5364,-7.2286,2014,2
Store Street,53.3505,-6.2522,2014,5008
Stradbally Co Laois,53.0177,-7.1516,2014,80
Strokestown,53.7808,-8.1038,2014,14
Stuake,51.9905,-8.7604,2014,7
Summerhill,53.482,-6.7334,2014,30
Sundrive Road,53.3302,-6.2987,2014,379
Swanlinbar,54.1961,-7.7038,2014,7
Swinford,53.9406,-8.9522,2014,36
Swords,53.456,-6.2211,2014,913
Taghmon,52.321999999999996,-6.6517,2014,18
Tallaght,53.2868,-6.3678,2014,1632
Tallow,52.0937,-8.0073,2014,8
Tarbert,52.5727,-9.3754,2014,9
Tarelton,51.8385,-8.9929,2014,16
Taughmaconnell,53.4032,-8.141,2014,2
Templederry,52.7741,-8.075,2014,0
Templemore,52.7966,-7.8351,2014,51
Templetuohy,52.7903,-7.7201,2014,6
Terenure,53.3098,-6.287999999999999,2014,513
Thomastown,52.528999999999996,-7.14,2014,37
Thurles,52.6757,-7.8119,2014,132
Timoleague,51.6427,-8.7663,2014,2
Tinahely,52.7967,-6.4693,2014,12
Tipperary,52.4761,-8.1629,2014,150
Togher,51.8764,-8.4863,2014,161
Toomevara,52.8497,-8.0365,2014,9
Tralee,52.2695,-9.7088,2014,542
Tramore,52.1615,-7.1534,2014,104
Trim,53.5531,-6.7893,2014,173
Tuam,53.5157,-8.8559,2014,111
Tubbercurry,54.0516,-8.7343,2014,40
Tulla,52.8654,-8.7548,2014,25
Tullamore,53.2761,-7.4949,2014,419
Tullow,52.8038,-6.7334,2014,57
Tulsk,53.7774,-8.2518,2014,3
Urlingford,52.7221,-7.5798,2014,28
Virginia,53.8344,-7.0819,2014,40
Watercourse Road,51.9071,-8.4745,2014,474
Waterford,52.2602,-7.1137,2014,1327
Watergrasshill,52.0134,-8.342,2014,14
Westport,53.7991,-9.5194,2014,88
Wexford,52.3355,-6.462000000000001,2014,500
Whitegate,51.8271,-8.2278,2014,9
Wicklow,52.9814,-6.0426,2014,254
Williamstown,53.6771,-8.5784,2014,10
Woodford,53.0476,-8.4001,2014,11
Youghal,51.9481,-7.8428,2014,87
Abbeyfeale,52.3873,-9.29,2015,49
Abbeyleix,52.9127,-7.3438,2015,53
Adare,52.5639,-8.7921,2015,12
Aglish,52.0716,-7.8221,2015,5
Ahascragh,53.3957,-8.3306,2015,2
Ailt an Chorrain,54.9849,-8.4386,2015,3
An Bun Beag,55.0656,-8.2895,2015,10
An Charraig,54.6579,-8.6331,2015,1
An Cheathru Rua,53.2645,-9.6005,2015,7
An Clochan Liath,54.9516,-8.3613,2015,14
An Coirean,51.8311,-10.1742,2015,7
An Craoslach,55.1253,-7.9126,2015,1
An Fál Carrach,55.137,-8.102,2015,8
An Maim,53.5107,-9.5649,2015,15
An Rinn,52.0484,-7.5931,2015,6
An Spideal,53.2454,-9.3056,2015,5
Anglesea Street,51.8958,-8.465,2015,1060
Annascaul,52.1524,-10.0525,2015,1
Aran Mor,53.2721,-8.9319,2015,121
Ard An Rátha,54.7645,-8.4095,2015,2
Ardee,53.8549,-6.5411,2015,104
Ardfert,52.3235,-9.7789,2015,6
Ardfinnan,52.3118,-7.8783,2015,7
Ardmore,51.951,-7.7282,2015,7
Ardnacrusha,52.7077,-8.6131,2015,88
Ardrahan,53.1566,-8.8065,2015,15
Arklow,52.7963,-6.1546,2015,244
Arles,52.891000000000005,-7.0189,2015,27
Arva,53.9254,-7.5838,2015,12
Ashbourne,53.5114,-6.397,2015,311
Ashford,53.0139,-6.1073,2015,96
Askeaton,52.6006,-8.9712,2015,38
Athea,52.4599,-9.2875,2015,11
Athenry,53.2997,-8.7497,2015,33
Athleague,53.5687,-8.2524,2015,9
Athlone,53.4233,-7.9447,2015,454
Athy,52.9902,-6.9882,2015,153
Aughrim,52.856,-6.3268,2015,15
Avoca,52.8588,-6.2129,2015,12
Baile Atha Bui,53.6236,-6.9159,2015,51
Baile an Fheirtéaraigh,52.1659,-10.4062,2015,6
Baile Bhuirne,51.9458,-9.1692,2015,8
Bailieboro,53.9152,-6.9696,2015,45
Balbriggan,53.6143,-6.1912,2015,445
Balla,53.8019,-9.1299,2015,10
Ballaghderreen,53.8999,-8.5846,2015,53
Ballina,54.1129,-9.1604,2015,157
Ballinagh,53.9311,-7.4096,2015,20
Ballinamore,54.0546,-7.797000000000001,2015,6
Ballinasloe,53.3284,-8.2236,2015,164
Ballincollig,51.8882,-8.5903,2015,155
Ballindine,53.6696,-8.9577,2015,11
Ballineen,51.7359,-8.9489,2015,10
Ballingarry,52.4721,-8.8628,2015,15
Ballingarry North,53.0184,-8.0305,2015,3
Ballingarry South,52.586000000000006,-7.541,2015,6
Ballinhassig,51.8041,-8.5705,2015,13
Ballinlough,53.7408,-8.6358,2015,16
Ballinrobe,53.6246,-9.2262,2015,19
Ballintra,54.5778,-8.1254,2015,11
Ballivor,53.5327,-6.9672,2015,22
Ballon,52.7432,-6.7722,2015,14
Ballybay,54.1289,-6.9048,2015,15
Ballybofey,54.7996,-7.781000000000001,2015,64
Ballybunion,52.5113,-9.6702,2015,15
Ballyconnell,54.119,-7.5802,2015,20
Ballycotton,51.8303,-8.0131,2015,3
Ballycroy,54.0258,-9.8259,2015,3
Ballycullane,52.2789,-6.8392,2015,11
Ballydehob,51.5591,-9.4608,2015,12
Ballydesmond,52.1782,-9.231,2015,7
Ballyduff,52.4559,-9.6631,2015,4
Ballyfermot,53.3448,-6.358,2015,563
Ballygar,53.5219,-8.3284,2015,8
Ballyhale,52.4683,-7.2015,2015,2
Ballyhaunis,53.763999999999996,-8.7674,2015,33
Ballyheigue,52.3892,-9.8275,2015,3
Ballyjamesduff,53.8631,-7.2088,2015,36
Ballylanders,52.3707,-8.3455,2015,14
Ballylinan,52.943000000000005,-7.0432,2015,20
Ballymacarberry,52.2672,-7.7177,2015,9
Ballymahon,53.5613,-7.7608,2015,24
Ballymore,53.4911,-7.6817,2015,4
Ballymote,54.0874,-8.5152,2015,10
Ballymun,53.3945,-6.2637,2015,553
Ballynacargy,53.5863,-7.5349,2015,5
Ballyneety,52.5973,-8.5489,2015,27
Ballynoe,52.0602,-8.0993,2015,5
Ballyporeen,52.2702,-8.0977,2015,6
Ballyshannon,54.4987,-8.2048,2015,24
Ballyvaughan,53.1162,-9.1471,2015,25
Baltimore,51.4835,-9.3723,2015,14
Baltinglass,52.93899999999999,-6.7098,2015,51
Banagher,53.1905,-7.9859,2015,11
Bandon,51.7451,-8.7399,2015,80
Bangor Erris,54.144,-9.7471,2015,6
Bansha,52.4493,-8.0656,2015,7
Bantry,51.6803,-9.4552,2015,32
Barnaderg,53.4805,-8.7225,2015,10
Barraduff,52.0598,-9.3409,2015,1
Beal an Mhuirthead,54.2217,-9.9856,2015,16
Beal Atha an Ghaorthaidh,51.8519,-9.229,2015,2
Belturbet,54.1012,-7.4426,2015,44
Bennettsbridge,52.5903,-7.1832,2015,13
Birr,53.096000000000004,-7.9115,2015,105
Bishopstown,51.8807,-8.5146,2015,337
Blacklion,54.2915,-7.8762,2015,1
Blackrock Co Cork,51.8943,-8.4045,2015,213
Blackrock Co Dublin,53.2998,-6.1775,2015,692
Blackrock Co Louth,53.9638,-6.3682,2015,82
Blackwater,52.4454,-6.3488,2015,41
Blanchardstown,53.3899,-6.381,2015,1871
Blarney,51.931999999999995,-8.5677,2015,99
Blessington,53.1703,-6.5337,2015,133
Boherbue,52.159,-9.0698,2015,10
Bonniconlon,54.1096,-9.029,2015,11
Borris,52.6018,-6.9293,2015,15
Borris-In-Ossory,52.9393,-7.6288,2015,16
Borrisokane,52.9971,-8.127,2015,14
Borrisoleigh,52.7515,-7.9554,2015,11
Bothar Na Tra,53.2588,-9.0797,2015,126
Boyle,53.9734,-8.3004,2015,43
Bray,53.1987,-6.1006,2015,680
Bridewell Cork,51.9005,-8.477,2015,453
Bridewell Dublin,53.3471,-6.2741,2015,757
Bruff,52.4773,-8.547,2015,17
Bruree,52.4232,-8.6503,2015,13
Bunclody,52.6568,-6.6625,2015,63
Buncrana,55.1313,-7.4507,2015,58
Bundoran,54.4766,-8.2793,2015,44
Burnfoot,55.0547,-7.4016,2015,33
Buttevant,52.2293,-8.6713,2015,20
Cabinteely,53.2608,-6.1507,2015,515
Cabra,53.365,-6.3076,2015,499
Caherciveen,51.946999999999996,-10.2198,2015,36
Caherconlish,52.5938,-8.4695,2015,23
Cahir,52.376000000000005,-7.9203,2015,43
Callan,52.5424,-7.391,2015,57
Campile,52.2878,-6.9396,2015,7
Cappamore,52.6147,-8.3385,2015,13
Cappawhite,52.5832,-8.1648,2015,13
Cappoquin,52.1459,-7.8457,2015,21
Carbury,53.3385,-6.9367,2015,89
Carlingford,54.0412,-6.1872,2015,39
Carlow,52.8405,-6.9293,2015,471
Carna,53.3236,-9.8241,2015,7
Carndonagh,55.2535,-7.2595,2015,24
Carnew,52.7105,-6.4918,2015,19
Carraig Airt,55.1751,-7.7985,2015,7
Carrickbyrne,52.3624,-6.7597,2015,26
Carrickmacross,53.9761,-6.7188,2015,84
Carrick-on-Bannow,52.2381,-6.734,2015,16
Carrick-On-Shannon,53.9443,-8.0902,2015,106
Carrick-On-Suir,52.3482,-7.4099,2015,83
Carrigaline,51.8148,-8.3915,2015,120
Carrigallen,53.9756,-7.6467,2015,11
Carrigans,54.9512,-7.4268,2015,9
Carrigtwohill,51.9095,-8.2618,2015,32
Cashel,52.5163,-7.8903,2015,89
Castlebar,53.8534,-9.2976,2015,254
Castlebellingham,53.8993,-6.3899,2015,148
Castleblayney,54.1179,-6.735,2015,50
Castlebridge,52.3847,-6.4526,2015,56
Castlecomer,52.7993,-7.2095,2015,71
Castleconnell,52.7134,-8.4985,2015,81
Castledermot,52.9092,-6.8492,2015,37
Castlefin,54.8027,-7.5952,2015,24
Castlegregory,52.2542,-10.0206,2015,10
Castleisland,52.2304,-9.4628,2015,31
Castlemaine,52.1702,-9.7006,2015,1
Castlepollard,53.6785,-7.2966,2015,25
Castlerea,53.7666,-8.4841,2015,57
Castletownbere,51.6495,-9.9147,2015,9
Castletownroche,52.1707,-8.468,2015,17
Cavan,53.9933,-7.3609,2015,327
Celbridge,53.343999999999994,-6.5417,2015,252
Charlestown,53.9627,-8.7935,2015,48
Charleville,52.3561,-8.6826,2015,107
Cill Ronain,53.1213,-9.6678,2015,0
Clane,53.2937,-6.6859,2015,169
Clara,53.3454,-7.6141,2015,106
Claremorris,53.7236,-8.9851,2015,46
Clifden,53.4882,-10.0092,2015,24
Cloch na Ron,53.3936,-9.9211,2015,2
Cloghan,53.2248,-7.8775,2015,10
Clogheen,52.2769,-7.9953,2015,7
Clogher,54.8368,-8.4275,2015,0
Clogherhead,53.7904,-6.2427,2015,29
Clonakilty,51.6249,-8.8889,2015,59
Clonark,53.3684,-8.0347,2015,9
Clonaslee,53.1486,-7.526,2015,8
Clonbologue,53.2591,-7.0858,2015,13
Clondalkin,53.3231,-6.395,2015,960
Clones,54.1775,-7.2282,2015,34
Clonmany,55.263000000000005,-7.4128,2015,3
Clonmel,52.3541,-7.6999,2015,327
Clonroche,52.4504,-6.7159,2015,25
Clontarf,53.3635,-6.2201,2015,642
Cloughjordan,52.942,-8.0397,2015,9
Cloyne,51.8628,-8.1235,2015,7
Coachford,51.9091,-8.7911,2015,12
Cobh,51.8482,-8.3036,2015,91
Collon,53.7779,-6.4849,2015,10
Collooney,54.1855,-8.4879,2015,20
Cong,53.5415,-9.2865,2015,8
Convoy,54.8593,-7.669,2015,10
Coolaney,54.1724,-8.6034,2015,3
Coolock,53.3903,-6.2011,2015,862
Cootehill,54.0747,-7.0787,2015,51
Corofin,52.9475,-9.0686,2015,13
Corofin,53.4376,-8.8631,2015,11
Courtown Harbour,52.6443,-6.2305,2015,121
Craughwell,53.2294,-8.7339,2015,20
Creggs,53.5949,-8.3638,2015,0
Crookstown,51.8587,-8.8013,2015,15
Croom,52.522,-8.7188,2015,40
Crosshaven,51.803999999999995,-8.3045,2015,32
Crossmolina,54.0998,-9.3227,2015,9
Crumlin,53.3196,-6.315,2015,454
Crusheen,52.9385,-8.8986,2015,7
Daingean,53.293,-7.2936,2015,21
Delvin,53.6145,-7.0901,2015,31
Dingle,52.1392,-10.2705,2015,27
Dolla,52.7971,-8.1921,2015,11
Donegal Town,54.6524,-8.1111,2015,33
Doneraile,52.2157,-8.5854,2015,22
Donnybrook,53.3217,-6.2359,2015,760
Douglas,51.8751,-8.431000000000001,2015,218
Dowra,54.1904,-8.0153,2015,1
Drimoleague,51.659,-9.264,2015,8
Drinagh,51.6477,-9.1545,2015,0
Drogheda,53.7151,-6.3566,2015,790
Drumad,54.0957,-6.3608,2015,46
Drumcollogher,52.3382,-8.9113,2015,27
Drumlish,53.8217,-7.7659,2015,18
Drumshambo,54.0465,-8.04,2015,17
Dublin Airport,53.4299,-6.2455,2015,173
Duleek,53.6539,-6.4181,2015,67
Dun Fionnachaid,55.1829,-7.9744,2015,2
Dun Laoghaire,53.2899,-6.1333,2015,751
Dunboyne,53.4211,-6.4771,2015,176
Duncannon,52.2214,-6.9298,2015,22
Dundalk,53.9995,-6.4097,2015,981
Dundrum,53.2895,-6.2426,2015,1499
Dungarvan,52.0877,-7.6245,2015,219
Dunlavin,53.0588,-6.7011,2015,7
Dunleer,53.8285,-6.3946,2015,35
Dunmanway,51.7228,-9.1101,2015,24
Dunmore East,52.1484,-6.9929,2015,48
Dunmore,53.6176,-8.7406,2015,24
Dunshaughlin,53.5108,-6.5393,2015,87
Durrow,52.8443,-7.3961,2015,24
Durrus,51.6205,-9.524,2015,4
Edenderry,53.3368,-7.0608,2015,87
Edgeworthstown,53.6956,-7.606,2015,41
Elphin,53.8458,-8.1925,2015,9
Emly,52.4651,-8.3542,2015,5
Emyvale,54.3394,-6.9576,2015,25
Enfield,53.4151,-6.8339,2015,27
Ennis,52.8469,-8.9811,2015,523
Enniscorthy,52.5007,-6.5707,2015,232
Enniscrone,54.2138,-9.0885,2015,9
Enniskerry,53.1913,-6.1695,2015,56
Ennistymon,52.9374,-9.2885,2015,48
Eyrecourt,53.1994,-8.1324,2015,10
Farranfore,52.1714,-9.5497,2015,6
Ferbane,53.2708,-7.8276,2015,34
Fermoy,52.1385,-8.2742,2015,73
Ferns,52.591,-6.4978,2015,31
Ferrybank,52.2675,-7.1011,2015,61
Fethard,52.4664,-7.6944,2015,19
Finglas,53.3896,-6.3068,2015,934
Fitzgibbon Street,53.3577,-6.2554,2015,936
Foxford,53.9833,-9.1084,2015,13
Foynes,52.6097,-9.1037,2015,43
Frenchpark,53.8692,-8.4056,2015,15
Freshford,52.7324,-7.3944,2015,12
Gaillimh,53.2713,-9.0583,2015,1257
Garristown,53.5671,-6.3839,2015,27
Glanmire,51.9184,-8.3968,2015,116
Glantaine,52.1047,-8.7488,2015,11
Glasson,53.4717,-7.8635,2015,15
Gleann na Muaidhe,54.2408,-9.6788,2015,4
Glenamaddy,53.6074,-8.5602,2015,9
Glenbeigh,52.0571,-9.9371,2015,6
Glengarriff,51.7506,-9.5507,2015,16
Glenmore,52.3538,-7.028,2015,10
Glin,52.5696,-9.2845,2015,9
Glynn,52.3728,-6.5829,2015,5
Gob an Choire,53.9337,-9.9185,2015,2
Golden,52.4968,-7.9847,2015,6
Goresbridge,52.63,-6.9944,2015,19
Gorey,52.675,-6.2973,2015,222
Gort,53.0674,-8.8182,2015,42
Graiguenamanagh,52.5425,-6.9568,2015,34
Granard,53.7786,-7.4942,2015,27
Grange,54.3934,-8.5207,2015,22
Greystones,53.148,-6.0632,2015,380
Gurranabraher,51.9034,-8.4966,2015,204
Gurteen,53.993,-8.5158,2015,12
Hackballscross,54.0316,-6.5242,2015,17
Hacketstown,52.8643,-6.557,2015,4
Headford,53.4703,-9.0983,2015,22
Henry Street,52.6617,-8.6316,2015,1542
Holycross,52.6426,-7.8729,2015,7
Hospital Co Limerick,52.4752,-8.4325,2015,16
Howth,53.3873,-6.069,2015,306
Indreabhan,53.2406,-9.4296,2015,4
Innishannon,51.7644,-8.6554,2015,11
